"Date","peak2z_length","gauge_ID"
1976-12-03,3,"X401015"
1977-03-12,7,"X401015"
1977-03-25,9,"X401015"
1977-04-07,6,"X401015"
1977-04-14,5,"X401015"
1977-09-30,14,"X401015"
1978-05-26,6,"X401015"
1978-06-27,12,"X401015"
1979-01-01,5,"X401015"
1979-07-03,4,"X401015"
1979-12-03,8,"X401015"
1981-11-25,36,"X401015"
1981-12-28,3,"X401015"
1983-02-25,2,"X401015"
1983-04-14,2,"X401015"
1983-05-06,3,"X401015"
1983-05-22,6,"X401015"
1985-01-05,17,"X401015"
1985-03-29,4,"X401015"
1985-04-25,5,"X401015"
1985-12-30,5,"X401015"
1987-02-05,3,"X401015"
1987-02-14,3,"X401015"
1987-03-17,4,"X401015"
1987-03-24,4,"X401015"
1987-04-16,8,"X401015"
1987-12-15,11,"X401015"
1988-01-05,3,"X401015"
1988-05-12,4,"X401015"
1989-01-17,8,"X401015"
1989-01-23,4,"X401015"
1989-12-22,2,"X401015"
1990-01-15,6,"X401015"
1990-01-23,3,"X401015"
1990-02-07,3,"X401015"
1990-03-08,12,"X401015"
1991-02-19,24,"X401015"
1991-12-01,24,"X401015"
1992-01-07,6,"X401015"
1993-05-17,4,"X401015"
1993-07-21,12,"X401015"
1994-08-26,1,"X401015"
1994-09-10,6,"X401015"
1994-09-18,2,"X401015"
1994-10-13,4,"X401015"
1994-10-19,1,"X401015"
1994-11-16,8,"X401015"
1994-11-18,1,"X401015"
1994-12-08,1,"X401015"
1994-12-16,2,"X401015"
1994-12-24,1,"X401015"
1995-02-05,7,"X401015"
1995-02-19,2,"X401015"
1996-02-05,4,"X401015"
1996-02-21,5,"X401015"
1996-02-27,2,"X401015"
1996-03-14,11,"X401015"
1996-04-26,15,"X401015"
1996-12-22,13,"X401015"
1997-01-13,1,"X401015"
1997-06-04,7,"X401015"
1997-10-05,8,"X401015"
1997-11-06,4,"X401015"
1998-08-10,11,"X401015"
1998-09-07,15,"X401015"
1998-12-06,8,"X401015"
1999-01-26,3,"X401015"
1999-06-13,5,"X401015"
1999-06-27,7,"X401015"
1999-12-01,7,"X401015"
2000-01-07,9,"X401015"
2000-04-25,9,"X401015"
2000-12-21,31,"X401015"
2001-04-22,1,"X401015"
2001-10-23,8,"X401015"
